"id","mqtl_name","chromosome","trait","parameter","category","position_interval","parsed_start","parsed_end","inferred_unit","reason","reference","doi","source_file","needs_review"
"M02908","durumMQTL4B.3","4B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","20.7-22.7",20.7,22.7,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02909","durumMQTL4B.4","4B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","28-32.7",28,32.7,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02910","durumMQTL4B.5","4B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","51.5-57.8",51.5,57.8,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02911","durumMQTL4B.6","4B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","62.9-65.9",62.9,65.9,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02912","durumMQTL4B.7","4B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","81-84.6",81,84.6,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02913","durumMQTL4B.8","4B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","95.8-100.5",95.8,100.5,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02914","durumMQTL5A.1","5A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","47.1-50",47.1,50,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02915","durumMQTL5A.2","5A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","58.6-64.6",58.6,64.6,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02916","durumMQTL5A.3","5A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","89.1-103.1",89.1,103.1,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02917","durumMQTL5A.4","5A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","128.7-133.5",128.7,133.5,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02918","durumMQTL5A.5","5A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","139.9-146.6",139.9,146.6,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02919","durumMQTL5A.6","5A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","174.9-176.3",174.9,176.3,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02920","durumMQTL5B.1","5B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","5.9-13.8",5.9,13.8,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02921","durumMQTL5B.2","5B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","40.3-43.8",40.3,43.8,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02922","durumMQTL5B.3","5B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","64.4-74.2",64.4,74.2,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02923","durumMQTL5B.4","5B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","81.5-92.7",81.5,92.7,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02924","durumMQTL5B.5","5B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","118-126.4",118,126.4,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02925","durumMQTL5B.6","5B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","135-143.1",135,143.1,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02926","durumMQTL5B.7","5B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","157.8-160.8",157.8,160.8,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02927","durumMQTL6A.1","6A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","0-4.9",0,4.9,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02928","durumMQTL6A.2","6A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","52.4-55",52.4,55,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02929","durumMQTL6A.3","6A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","79.6-83.1",79.6,83.1,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02930","durumMQTL6A.4","6A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","123.4-123.8",123.4,123.8,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02931","durumMQTL6B.1","6B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","15.8-20.3",15.8,20.3,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02932","durumMQTL6B.2","6B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","56.8-65.3",56.8,65.3,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02933","durumMQTL6B.3","6B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","76-78.9",76,78.9,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02934","durumMQTL6B.4","6B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","86.9-94.7",86.9,94.7,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02935","durumMQTL6B.5","6B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","103.4-105.9",103.4,105.9,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02936","durumMQTL6B.6","6B","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","126.5-128",126.5,128,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02937","durumMQTL7A.1","7A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","60.4-62.7",60.4,62.7,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02938","durumMQTL7A.2","7A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","98.3-106.3",98.3,106.3,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02939","durumMQTL7A.3","7A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","109.1-120.3",109.1,120.3,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02940","durumMQTL7A.4","7A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","142.8-147.9",142.8,147.9,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02941","durumMQTL7A.5","7A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","173.7-177.7",173.7,177.7,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
"M02942","durumMQTL7A.6","7A","Biotic, abiotic stress and quality","Biotic, abiotic stress and quality","Quality traits","179.5-179.8",179.5,179.8,"cM","all values < 1000 -> cM","Soriano, J. M., Colasuonno, P., Marcotuli, I., & Gadaleta, A. (2021). Meta-QTL analysis and identification of candidate genes for quality, abiotic and biotic stress in durum wheat. Scientific Reports, 11(1), 11877.","https://doi.org/10.1038/s41598-021-91446-2","MQTL_all traitsV3.0_final",FALSE
